Accelerometer,,,,,
time,x,y,z,,
2060,10.18008423,0.317337036,1.067855835,,
2080,10.22076416,0.364456177,0.988891602,,
2103,10.3122406,0.430130005,0.956558228,,
2121,10.22473145,0.426254272,1.015975952,,
,,,,,
Gyroscope,,,,,
time,x,y,z,,
0,0.01423645,-0.036773682,-5.65E-04,,
1,0.017181396,-0.040481567,-0.001937866,,
2,0.018264771,-0.040481567,6.10E-04,,
3,0.019363403,-0.039215088,3.51E-04,,
19,0.019058228,-0.032684326,0.002456665,,
33,0.014144897,-0.026199341,0.001037598,,
53,0.011398315,-0.019836426,0.002426147,,
73,0.008804321,-0.016220093,0.003692627,,
93,0.003570557,-0.017623901,0.003234863,,
113,0.002075195,-0.019485474,0.003631592,,
136,0.001693726,-0.02243042,0.001052856,,
150,0.002166748,-0.027389526,-0.004379272,,
172,0.004211426,-0.032592773,-0.009902954,,
190,0.003753662,-0.037902832,-0.008666992,,
209,0.001754761,-0.035903931,-0.001037598,,
229,-5.65E-04,-0.034576416,-0.001205444,,
249,-0.003707886,-0.037200928,-0.007080078,,
268,-0.010757446,-0.041564941,-0.013641357,,
291,-0.015594482,-0.045974731,-0.015167236,,
310,-0.017837524,-0.050292969,-0.011260986,,
329,-0.021102905,-0.051635742,-0.006408691,,
347,-0.019287109,-0.047958374,-0.005203247,,
368,-0.015853882,-0.03994751,-0.007583618,,
387,-0.013656616,-0.029373169,-0.008834839,,
406,-0.015029907,-0.017654419,-0.00453186,,
430,-0.016815186,0.002090454,0.001190186,,
446,-0.014907837,0.01121521,6.71E-04,,
466,-0.013946533,0.035461426,-2.90E-04,,
486,-0.016342163,0.080566406,5.19E-04,,
506,-0.020477295,0.129516602,-0.005844116,,
524,-0.018844604,0.183898926,-0.011199951,,
547,-0.012191772,0.25491333,-0.018066406,,
564,-0.004470825,0.341094971,-0.028488159,,
584,-0.006057739,0.457778931,-0.053405762,,
607,-0.017730713,0.595199585,-0.081283569,,
624,-0.031005859,0.752609253,-0.10319519,,
651,-0.061080933,0.9347229,-0.107955933,,
665,-0.109588623,1.12638855,-0.097045898,,
683,-0.157211304,1.312362671,-0.096420288,,
722,-0.160247803,1.485046387,-0.116760254,,
741,-0.138717651,1.66305542,-0.147705078,,
760,-0.126541138,1.816772461,-0.148010254,,
781,-0.180419922,2.044708252,-0.111724854,,
801,-0.267379761,2.228546143,-0.076400757,,
821,-0.391494751,2.372406006,-0.076400757,,
840,-0.383422852,2.442611694,-0.147766113,,
859,-0.248672485,2.506118774,-0.191894531,,
878,-0.191085815,2.579360962,-0.151931763,,
902,-0.256362915,2.626953125,-0.064865112,,
919,-0.344726563,2.61390686,-0.036712646,,
938,-0.37046814,2.524429321,-0.06729126,,
958,-0.3021698,2.212234497,-0.094085693,,
977,-0.212478638,1.68182373,-0.144271851,,
997,-0.155670166,0.964065552,-0.216522217,,
1020,-0.182312012,0.42427063,-0.159973145,,
1039,-0.164260864,-0.239105225,-0.098495483,,
1057,-0.126464844,-0.809555054,-0.032653809,,
1076,-0.10446167,-1.282531738,-0.020736694,,
1095,-0.087509155,-1.668304443,-0.066329956,,
1115,-0.076889038,-1.97756958,-0.112594604,,
1140,-0.078033447,-2.213195801,-0.124237061,,
1156,-0.071716309,-2.422027588,-0.116256714,,
1174,-0.068572998,-2.624847412,-0.103652954,,
1196,-0.083709717,-2.762924194,-0.093948364,,
1213,-0.104309082,-2.71031189,-0.046585083,,
1233,-0.11668396,-2.711349487,-0.050033569,,
1257,-0.113204956,-2.741226196,-0.089981079,,
1275,-0.084152222,-2.671295166,-0.132537842,,
1293,-0.045639038,-2.633605957,-0.155456543,,
1313,-0.025299072,-2.555389404,-0.171630859,,
1332,0.035629272,-2.389373779,-0.189163208,,
1351,0.110549927,-2.218338013,-0.177978516,,
1375,0.13470459,-2.1353302,-0.16355896,,
1393,0.132553101,-2.038360596,-0.149841309,,
1411,0.110153198,-1.985366821,-0.138153076,,
1431,0.086532593,-1.889434814,-0.112701416,,
1450,0.106460571,-1.750213623,-0.064819336,,
1469,0.144393921,-1.625183105,0.002456665,,
1493,0.162536621,-1.453674316,0.048797607,,
1512,0.163452148,-1.188369751,0.095153809,,
1529,0.136550903,-1.048080444,0.048431396,,
1549,0.141540527,-0.838317871,0.026504517,,
1568,0.150360107,-0.65397644,-0.003936768,,
1613,0.162277222,-0.481811523,-0.015167236,,
1630,0.16116333,-0.287353516,-0.001251221,,
1647,0.153900146,-0.163421631,0.01184082,,
1668,0.156112671,-0.034896851,0.018737793,,
1686,0.141891479,0.068664551,0.015411377,,
1706,0.11328125,0.155044556,0.01171875,,
1726,0.096588135,0.216400146,0.012878418,,
1748,0.082565308,0.253356934,0.008422852,,
1767,0.059356689,0.298538208,0.009140015,,
1785,0.057403564,0.332244873,0.005310059,,
1805,0.054702759,0.347396851,-0.00944519,,
1824,0.044235229,0.355239868,-0.023269653,,
1844,0.029342651,0.352798462,-0.039581299,,
1868,0.017944336,0.356811523,-0.057022095,,
1884,0.016586304,0.377975464,-0.063049316,,
1904,0.019165039,0.392807007,-0.0519104,,
1924,0.015136719,0.404022217,-0.033401489,,
1942,0.013748169,0.411087036,-0.017929077,,
1962,0.015304565,0.411102295,-0.016326904,,
1985,0.010498047,0.397476196,-0.029022217,,
2008,0.004486084,0.362426758,-0.049346924,,
2024,-0.001495361,0.333282471,-0.061813354,,
2040,-0.012664795,0.328994751,-0.053848267,,
2060,-0.023101807,0.305496216,-0.046722412,,
2080,-0.033187866,0.255340576,-0.054763794,,
2103,-0.050231934,0.204223633,-0.070007324,,
2121,-0.0677948,0.154052734,-0.082397461,,
,,,,,
Geomagnetic Rotation,,,,,
time,x,y,z,,
1,0.225842312,-0.547509372,0.278246373,,
2,0.225135505,-0.548168242,0.276801527,,
3,0.224302754,-0.548652709,0.275669903,,
3,0.224537238,-0.548686624,0.276042461,,
20,0.224871308,-0.548773766,0.276771009,,
37,0.225348979,-0.54886049,0.277370721,,
59,0.224831715,-0.549421668,0.276707649,,
75,0.224557608,-0.549807072,0.276567549,,
96,0.224691629,-0.54999119,0.276505858,,
115,0.224932611,-0.55009985,0.276893497,,
136,0.22453934,-0.550338686,0.27639845,,
157,0.224353179,-0.550677299,0.27576381,,
174,0.223411158,-0.551240683,0.274330348,,
193,0.223189265,-0.551444471,0.273763508,,
214,0.222769722,-0.551865637,0.27305761,,
233,0.221966088,-0.552491426,0.271857947,,
252,0.222033337,-0.552755177,0.271908641,,
274,0.222208828,-0.553146601,0.271749258,,
295,0.223610327,-0.552870154,0.273437291,,
311,0.226334587,-0.552091718,0.27664727,,
331,0.228757218,-0.551424146,0.279555976,,
352,0.229304224,-0.55166471,0.27976349,,
370,0.228669778,-0.552551746,0.278141022,,
393,0.227806017,-0.553217232,0.276909202,,
411,0.227984026,-0.553446591,0.277195811,,
430,0.227821305,-0.553946018,0.276711226,,
450,0.227752864,-0.554284394,0.276372373,,
469,0.22749196,-0.554880023,0.276086867,,
489,0.2264985,-0.555892885,0.274755299,,
511,0.225792676,-0.556620657,0.273685455,,
531,0.226147741,-0.556688488,0.273746967,,
548,0.227193549,-0.55653429,0.274750531,,
568,0.227991715,-0.55661875,0.275467038,,
588,0.226036862,-0.557459354,0.272898644,,
609,0.224936754,-0.55780369,0.271562278,,
630,0.223516479,-0.557858407,0.270774513,,
652,0.222069934,-0.557441711,0.270692796,,
667,0.221062154,-0.556529164,0.271499246,,
686,0.221366689,-0.555387557,0.272169769,,
706,0.222746134,-0.552990735,0.274005502,,
726,0.222843349,-0.55023694,0.27442196,,
750,0.222561479,-0.546298563,0.276532292,,
767,0.221241668,-0.540084362,0.280443668,,
786,0.218018666,-0.534371078,0.283852845,,
804,0.217249021,-0.527954936,0.287678927,,
824,0.221367076,-0.515621066,0.297970533,,
844,0.221318647,-0.508419633,0.29950887,,
870,0.219100028,-0.494898617,0.308857709,,
885,0.214180425,-0.483349264,0.313622117,,
903,0.210921168,-0.46702075,0.324238062,,
923,0.209810957,-0.444794744,0.340527356,,
942,0.207115576,-0.420139641,0.357486516,,
962,0.206327274,-0.406813532,0.36202988,,
985,0.199713126,-0.391375154,0.369978219,,
1003,0.192850396,-0.377845883,0.375787139,,
1021,0.187765568,-0.363016248,0.382621169,,
1040,0.183268264,-0.351042718,0.387750536,,
1060,0.177918121,-0.342895269,0.38705191,,
1080,0.173600525,-0.33660087,0.386018813,,
1103,0.169256777,-0.331949919,0.38415271,,
1123,0.166558906,-0.327712625,0.385256618,,
1141,0.163561031,-0.32391715,0.386503756,,
1159,0.161299288,-0.322904229,0.385378897,,
1178,0.15978688,-0.322656691,0.384589046,,
1198,0.157738864,-0.323879749,0.381996006,,
1217,0.157060742,-0.327925354,0.376919895,,
1241,0.156686783,-0.330458492,0.374308109,,
1258,0.158351004,-0.334248334,0.373065829,,
1277,0.159266248,-0.341345817,0.368513554,,
1297,0.16127111,-0.348893374,0.364452332,,
1316,0.164013147,-0.355917811,0.360037476,,
1336,0.166784078,-0.364909828,0.353654802,,
1356,0.167357475,-0.376432985,0.344361603,,
1376,0.168853372,-0.387019902,0.337255776,,
1395,0.170387536,-0.399753392,0.32811898,,
1416,0.17138274,-0.413145632,0.318202376,,
1434,0.172340542,-0.426940024,0.307296544,,
1454,0.173993602,-0.440728128,0.296319127,,
1477,0.174954787,-0.455655843,0.284050077,,
1494,0.176329419,-0.465713203,0.278159767,,
1514,0.176319733,-0.483023286,0.265141368,,
1534,0.17625545,-0.498798728,0.252561569,,
1552,0.176484928,-0.51398015,0.24108696,,
1572,0.17645067,-0.528545558,0.230204895,,
1596,0.17689459,-0.542239964,0.221383676,,
1613,0.177117318,-0.555541098,0.213586897,,
1633,0.177188963,-0.567742467,0.20671092,,
1651,0.175230339,-0.579901159,0.198440626,,
1671,0.17358166,-0.591702402,0.191620335,,
1691,0.172741055,-0.601612926,0.186321244,,
1712,0.171606883,-0.610306501,0.181190103,,
1732,0.170607567,-0.618234992,0.176522672,,
1750,0.169787616,-0.624917805,0.1729552,,
1769,0.17023012,-0.630220532,0.170452669,,
1789,0.168057308,-0.635649621,0.165482685,,
1809,0.166015267,-0.640303433,0.161400631,,
1831,0.165529892,-0.644150734,0.159410402,,
1853,0.166095883,-0.647034943,0.158663914,,
1869,0.167306796,-0.649007201,0.158454731,,
1887,0.168096647,-0.650641501,0.158260122,,
1907,0.167547643,-0.652089059,0.157455593,,
1927,0.167694911,-0.653004825,0.156844333,,
1950,0.167476356,-0.653705835,0.155851781,,
1969,0.1662274,-0.654640794,0.153984949,,
1987,0.164740041,-0.655457973,0.152544141,,
2008,0.164856791,-0.655560255,0.152801812,,
2026,0.163525939,-0.655765712,0.151458487,,
2044,0.162453666,-0.655496895,0.150768384,,
2069,0.162694708,-0.65505147,0.151557311,,
2090,0.163806364,-0.654717684,0.152609602,,
2104,0.164942071,-0.654317498,0.153619185,,
,,,,,
Rotation Vector,,,,,
time,x*sin(theta/2),y*sin(theta/2),z*sin(theta/2),cos(theta/2),akurasi (dalam radians) (-1 jika tidak ada)
1,0.2312558,-0.547472835,0.285253793,0.751947165,0.17453292
2,0.231430292,-0.54785794,0.284932762,0.751734674,0.17453292
2,0.231470674,-0.548171461,0.284697413,0.751582861,0.17453292
3,0.231497511,-0.548457563,0.284493297,0.751443148,0.17453292
20,0.231506348,-0.54874444,0.284432262,0.751254022,0.17453292
37,0.231614575,-0.548953295,0.284414202,0.75107491,0.17453292
53,0.231606424,-0.549199224,0.284356922,0.750919342,0.17453292
74,0.23139894,-0.549478829,0.284159601,0.750853419,0.17453292
94,0.231276765,-0.549713373,0.283858508,0.750833273,0.17453292
113,0.231039912,-0.549997926,0.283541679,0.750817537,0.17453292
136,0.230932027,-0.550199091,0.283329755,0.750783324,0.17453292
151,0.230864137,-0.550499797,0.282865822,0.750758708,0.17453292
173,0.230790198,-0.550816417,0.282388359,0.750728965,0.17453292
191,0.230651155,-0.551165521,0.281778693,0.750744522,0.17453292
210,0.230401456,-0.5515939,0.281220287,0.750715971,0.17453292
230,0.230120465,-0.552050471,0.280644178,0.750682116,0.17453292
250,0.229809731,-0.552541256,0.279967546,0.750668883,0.17453292
269,0.229740143,-0.553035975,0.279373974,0.750547051,0.17453292
291,0.229662448,-0.553486407,0.278828442,0.75044167,0.17453292
310,0.229929596,-0.553855717,0.278645754,0.750155151,0.17453292
329,0.230308071,-0.554167509,0.278759986,0.74976629,0.17453292
348,0.230524972,-0.554589868,0.278616548,0.749440551,0.17453292
368,0.230558202,-0.555114567,0.278099924,0.749233723,0.17453292
387,0.230321601,-0.555501401,0.277598768,0.749205649,0.17453292
410,0.230031997,-0.555820525,0.277188271,0.749209881,0.17453292
430,0.229880258,-0.556004107,0.277009517,0.749186397,0.17453292
447,0.22967723,-0.556055725,0.276839584,0.749273121,0.17453292
466,0.229239121,-0.556165516,0.276565135,0.74942714,0.17453292
486,0.228657901,-0.556062579,0.276319563,0.749771655,0.17453292
506,0.227955699,-0.555587053,0.276045799,0.750438511,0.17453292
529,0.22734277,-0.554569483,0.275926292,0.751420379,0.17453292
548,0.226648033,-0.553071856,0.27596131,0.752720118,0.17453292
565,0.225880444,-0.551165521,0.276118338,0.754289865,0.17453292
588,0.224895552,-0.548355341,0.276471376,0.756499827,0.17453292
608,0.22319296,-0.544688165,0.276249677,0.759727478,0.17453292
625,0.221086547,-0.540009618,0.276372761,0.763628483,0.17453292
652,0.218786761,-0.533536136,0.277013898,0.768592775,0.17453292
665,0.21562013,-0.525657177,0.277872533,0.77458334,0.17453292
684,0.211734429,-0.516650379,0.278868169,0.781328022,0.17453292
703,0.207243532,-0.506094038,0.280062407,0.78897655,0.17453292
723,0.202451825,-0.493861139,0.281487256,0.797420442,0.17453292
742,0.197370678,-0.480487227,0.28298533,0.806285381,0.17453292
767,0.191452727,-0.465283245,0.285040438,0.815848827,0.17453292
784,0.183907121,-0.448175877,0.287331462,0.826291203,0.17453292
802,0.175281391,-0.430547595,0.289361358,0.836764753,0.17453292
821,0.165834531,-0.411168456,0.291275352,0.847701609,0.17453292
840,0.156931192,-0.390829325,0.292813927,0.858420074,0.17453292
859,0.148656711,-0.369781554,0.294634432,0.868535161,0.17453292
880,0.139846265,-0.347726196,0.296985298,0.87825352,0.17453292
902,0.129678845,-0.325085312,0.299400628,0.887616038,0.17453292
919,0.119325116,-0.303110033,0.301786691,0.895996988,0.17453292
939,0.10941159,-0.281815886,0.303966731,0.903445125,0.17453292
959,0.101260826,-0.263699204,0.304802179,0.909562886,0.17453292
978,0.095743358,-0.25097999,0.304733098,0.913772404,0.17453292
998,0.092341587,-0.243500561,0.303974807,0.916395009,0.17453292
1020,0.090408005,-0.240916505,0.303492635,0.917430043,0.17453292
1039,0.090507664,-0.244152531,0.303164095,0.916673005,0.17453292
1057,0.092450149,-0.252235562,0.303080261,0.914315343,0.17453292
1077,0.095921673,-0.264493734,0.302415341,0.910706878,0.17453292
1096,0.100624293,-0.279376537,0.301172107,0.906156123,0.17453292
1116,0.106456615,-0.29698506,0.299113363,0.900554299,0.17453292
1141,0.113110758,-0.316666931,0.296838909,0.893764317,0.17453292
1157,0.120177463,-0.337462813,0.294144422,0.886089861,0.17453292
1175,0.127818331,-0.359948337,0.291015118,0.877160132,0.17453292
1196,0.13573046,-0.383711219,0.287491798,0.867001414,0.17453292
1214,0.142922565,-0.406429738,0.283871055,0.856624305,0.17453292
1239,0.149895638,-0.428902775,0.280017555,0.845673621,0.17453292
1257,0.157269433,-0.451976538,0.275240719,0.833802164,0.17453292
1275,0.164529949,-0.473569602,0.270243406,0.821967304,0.17453292
1294,0.172003001,-0.49448806,0.264823258,0.809793293,0.17453292
1313,0.179741636,-0.514675856,0.259384066,0.79719609,0.17453292
1332,0.187078848,-0.532759547,0.253991067,0.78527528,0.17453292
1352,0.194322318,-0.549541235,0.248827368,0.773516774,0.17453292
1375,0.201569691,-0.565443993,0.243996322,0.761648595,0.17453292
1393,0.2082683,-0.580082834,0.239452153,0.750193894,0.17453292
1411,0.214504272,-0.59426719,0.234781429,0.738723338,0.17453292
1432,0.220230475,-0.607951999,0.230064228,0.727298677,0.17453292
1451,0.225174457,-0.620249271,0.225844488,0.716646075,0.17453292
1470,0.229613557,-0.631831229,0.222246185,0.706168175,0.17453292
1494,0.233664736,-0.642187655,0.219777152,0.696199536,0.17453292
1512,0.23669748,-0.650985956,0.217882797,0.687545359,0.17453292
1529,0.239279255,-0.658602715,0.216201246,0.679885983,0.17453292
1550,0.241564602,-0.664959252,0.214515924,0.673393369,0.17453292
1569,0.243568197,-0.669732869,0.213229775,0.668330371,0.17453292
1588,0.245341778,-0.673402429,0.212198779,0.664310336,0.17453292
1613,0.246822923,-0.675899982,0.211725414,0.661369801,0.17453292
1630,0.247821301,-0.67731142,0.211741433,0.659544826,0.17453292
1648,0.248440787,-0.678004801,0.21209459,0.658485055,0.17453292
1668,0.248602182,-0.678042412,0.212576687,0.658229887,0.17453292
1687,0.24854973,-0.677437901,0.21320039,0.658670247,0.17453292
1707,0.248230919,-0.676330149,0.21390003,0.659701228,0.17453292
1732,0.247681767,-0.674912333,0.214580104,0.661137283,0.17453292
1748,0.2469064,-0.673316121,0.215162307,0.662863374,0.17453292
1767,0.246020153,-0.671367884,0.215810046,0.66495508,0.17453292
1786,0.245094314,-0.669222414,0.216445893,0.667249024,0.17453292
1805,0.24406898,-0.667074978,0.21683161,0.669645667,0.17453292
1825,0.243041158,-0.664831817,0.217077419,0.67216593,0.17453292
1851,0.242120266,-0.66252619,0.217184588,0.674735248,0.17453292
1868,0.241380602,-0.660134971,0.217262447,0.677314043,0.17453292
1885,0.240609691,-0.657531321,0.217404589,0.680069685,0.17453292
1905,0.239097193,-0.655046642,0.217064098,0.683102906,0.17453292
1925,0.237396061,-0.652635217,0.216716558,0.686108053,0.17453292
1943,0.235647008,-0.650120556,0.216536924,0.689148366,0.17453292
1969,0.233883023,-0.647566736,0.216346234,0.692206919,0.17453292
1985,0.232065216,-0.645254731,0.215820581,0.695135653,0.17453292
2008,0.230466694,-0.64305371,0.215100944,0.697924495,0.17453292
2024,0.229195148,-0.640860438,0.214463353,0.700551867,0.17453292
2041,0.227541357,-0.638938546,0.213489071,0.703139305,0.17453292
2061,0.225842953,-0.637139082,0.212478057,0.7056216,0.17453292
2089,0.2245408,-0.635573983,0.211529151,0.707730591,0.17453292
2104,0.223502427,-0.634360135,0.210442483,0.709470093,0.17453292
2121,0.222554579,-0.633428156,0.209101185,0.710995734,0.17453292
,,,,,
Rotation Vector by Vector and Angle,,,,,
time,x,y,z,theta,
1,0.350800362,-0.830481523,0.432711889,1.439570955,
2,0.350936068,-0.830760355,0.432066098,1.440215506,
2,0.350905241,-0.831017749,0.431595989,1.440675858,
3,0.350861272,-0.831250916,0.43118252,1.441099413,
20,0.35076019,-0.83141437,0.430949369,1.441672602,
37,0.350815833,-0.831474045,0.430788975,1.442215271,
53,0.350709499,-0.831623671,0.43058682,1.442686472,
74,0.350355553,-0.83195264,0.430239197,1.442886107,
94,0.350158429,-0.832278897,0.429768416,1.442947112,
113,0.349790354,-0.832687165,0.429277105,1.44299476,
136,0.349606435,-0.832942686,0.428931001,1.443098353,
151,0.349488854,-0.833362623,0.428210519,1.443172885,
173,0.349359045,-0.833799266,0.427465848,1.443262934,
191,0.349157914,-0.834350053,0.426554381,1.443215835,
210,0.348762792,-0.834957519,0.425688162,1.443302272,
230,0.348317167,-0.83559998,0.424791359,1.443404764,
250,0.347838915,-0.836323814,0.423757545,1.443444821,
269,0.347660757,-0.836897302,0.422770553,1.443813591,
291,0.347480256,-0.837427277,0.421868613,1.444132504,
310,0.347713379,-0.837573962,0.421384886,1.444999301,
329,0.348053678,-0.837487106,0.421276763,1.446175026,
348,0.348187352,-0.837658391,0.420825375,1.447159301,
368,0.34811448,-0.838154608,0.419896625,1.447783981,
387,0.347740569,-0.838698465,0.419119845,1.447868755,
410,0.347305833,-0.839186344,0.418503099,1.447855976,
430,0.347062817,-0.839429853,0.41821644,1.447926888,
447,0.346807662,-0.839632146,0.418021799,1.447665003,
466,0.34623725,-0.840019007,0.417717321,1.447199813,
486,0.345563029,-0.840358755,0.417592503,1.446158812,
506,0.344896066,-0.840601002,0.417656196,1.444142063,
529,0.344550739,-0.840481207,0.418181797,1.441168429,
548,0.344271661,-0.8400998,0.419177071,1.437224343,
565,0.344045927,-0.839498317,0.420564914,1.432449019,
588,0.343880202,-0.838471654,0.422743055,1.425703809,
608,0.343246194,-0.837670416,0.424841582,1.415804846,
625,0.342421632,-0.836373707,0.428049617,1.403763792,
652,0.341994135,-0.833991182,0.433011248,1.38831556,
665,0.340916561,-0.831115521,0.439343711,1.369480557,
684,0.339252429,-0.827805363,0.446817761,1.348011009,
703,0.337297639,-0.823689516,0.455813448,1.323309647,
723,0.33550504,-0.818431254,0.466483289,1.295576265,
742,0.333663155,-0.81228319,0.478398203,1.265902152,
767,0.331081159,-0.804619075,0.492923346,1.233201525,
784,0.326514617,-0.795705863,0.510137516,1.196611045,
802,0.320112086,-0.786298467,0.528453519,1.158897018,
821,0.312616136,-0.775097281,0.549085734,1.118317735,
840,0.305940159,-0.761928744,0.570845977,1.077229465,
859,0.299936332,-0.74608756,0.594467414,1.037114456,
880,0.292445915,-0.727163542,0.621054393,0.997197398,
902,0.281552986,-0.705810882,0.650045428,0.957306417,
919,0.268713871,-0.682587816,0.679607719,0.920250041,
939,0.255214911,-0.657367437,0.709036787,0.886115008,
959,0.243669479,-0.634553856,0.733462201,0.857130661,
978,0.235689575,-0.617832592,0.750155579,0.836641402,
998,0.230695283,-0.608332958,0.759414653,0.823634138,
1020,0.227214526,-0.605474368,0.762741479,0.818447117,
1039,0.226474068,-0.610934086,0.758596597,0.822244007,
1057,0.228270266,-0.622799197,0.748340725,0.833964288,
1077,0.232225928,-0.640338109,0.732146146,0.851608266,
1096,0.237914349,-0.660553082,0.712086155,0.873382087,
1116,0.244872213,-0.683127007,0.688022544,0.899506975,
1141,0.252177156,-0.70599974,0.661793741,0.930255301,
1157,0.259275004,-0.728053915,0.634597324,0.96391254,
1175,0.266178401,-0.749583192,0.60603153,1.001760815,
1196,0.272383933,-0.770031803,0.576938638,1.043286884,
1214,0.277013554,-0.78774507,0.55020094,1.084210854,
1239,0.280861014,-0.803639584,0.5246718,1.125940498,
1257,0.284875695,-0.818704105,0.498567266,1.169673709,
1275,0.288884866,-0.831502661,0.474498597,1.211879277,
1294,0.29316264,-0.842807535,0.451365877,1.253993218,
1313,0.297723281,-0.852506896,0.429642663,1.296319679,
1332,0.302155894,-0.860473744,0.410227552,1.335311425,
1352,0.306610491,-0.867090871,0.39261101,1.372849772,
1375,0.311068999,-0.872611828,0.376543176,1.40988567,
1393,0.314976799,-0.8772945,0.362138034,1.444882118,
1411,0.318251452,-0.881690581,0.348335864,1.479244146,
1432,0.320885485,-0.885812793,0.335213696,1.512837151,
1451,0.322859913,-0.889326563,0.323820617,1.543629791,
