Accelerometer,,,,,
time,x,y,z,,
1073,9.444046021,-5.481948853,-3.229904175,,
1093,9.528717041,-5.443847656,-3.182754517,,
1113,9.18586731,-5.295776367,-3.06892395,,
1132,8.807418823,-4.864578247,-2.888259888,,
1152,8.608230591,-4.474227905,-3.055999756,,
1172,8.759689331,-4.315353394,-3.03729248,,
1191,8.84828186,-4.281982422,-2.999938965,,
1211,8.754226685,-4.351318359,-3.130615234,,
1231,8.846710205,-4.257034302,-3.027236938,,
1251,8.96383667,-3.974655151,-2.819946289,,
1270,9.209747314,-3.632324219,-2.767425537,,
1290,9.428115845,-3.434082031,-2.950500488,,
1309,9.576187134,-3.286590576,-2.887893677,,
1329,9.780532837,-3.152359009,-2.762939453,,
1351,9.840042114,-2.888122559,-2.585388184,,
1370,9.645019531,-2.503356934,-2.621673584,,
1388,9.37828064,-2.218704224,-2.516769409,,
1408,9.558242798,-1.58241272,-2.31072998,,
1428,9.47668457,-0.981750488,-2.118652344,,
1447,9.001068115,-0.596939087,-2.119064331,,
1467,8.978652954,0.068710327,-2.041900635,,
1490,9.366409302,0.886627197,-1.55255127,,
1508,9.006546021,2.251434326,-1.34085083,,
1527,9.181549072,3.460845947,-1.672866821,,
1546,8.522628784,4.159011841,-1.923568726,,
1566,7.882751465,4.843826294,-1.99029541,,
1585,9.509262085,5.847915649,-2.890014648,,
1606,9.496520996,6.123184204,-2.80871582,,
1625,8.603286743,5.933441162,-2.61491394,,
1644,8.529205322,5.81427002,-2.953979492,,
1664,8.458206177,5.406143188,-2.938995361,,
1684,8.669937134,4.727813721,-2.960571289,,
1703,8.650085449,4.394485474,-3.044662476,,
1728,8.804641724,4.36517334,-3.034255981,,
1745,8.855667114,4.581115723,-2.86378479,,
1763,8.96333313,4.803741455,-3.468048096,,
1782,8.955825806,4.993362427,-2.948394775,,
1802,9.026229858,5.020706177,-2.998336792,,
1822,8.878128052,4.887695313,-2.950958252,,
1843,8.807220459,4.892852783,-3.022369385,,
1881,8.620376587,4.880508423,-2.938674927,,
1901,8.578521729,4.836486816,-2.854782104,,
1921,8.665344238,4.776077271,-2.883300781,,
1940,8.649246216,4.6353302,-2.97869873,,
1960,8.623168945,4.39932251,-3.003616333,,
1979,8.735229492,4.283615112,-2.678512573,,
2000,9.182861328,3.913909912,-2.91166687,,
2019,8.823699951,3.51763916,-2.901596069,,
2038,8.681503296,2.951568604,-3.072753906,,
2058,8.751953125,2.640289307,-3.153091431,,
2082,9.084823608,2.233779907,-2.989868164,,
2100,9.261413574,1.454269409,-3.101119995,,
2119,9.286590576,0.574111938,-3.478118896,,
2137,9.340072632,-0.004684448,-3.606277466,,
2157,9.398132324,-0.340332031,-3.702484131,,
2176,9.216171265,-0.754074097,-3.791427612,,
2197,8.99786377,-1.034088135,-4.137161255,,
2216,9.018005371,-1.215621948,-4.336151123,,
2236,9.21484375,-1.482040405,-4.382263184,,
2255,9.318191528,-1.850585938,-4.511749268,,
2275,9.237472534,-1.86390686,-4.495025635,,
2294,9.048660278,-1.875015259,-4.569229126,,
2318,9.127456665,-1.831192017,-4.524734497,,
2335,9.186584473,-1.799957275,-4.07333374,,
2354,9.066604614,-1.696411133,-4.109268188,,
2373,9.055343628,-1.558273315,-4.461166382,,
2393,9.199111938,-1.592575073,-4.503890991,,
2413,9.334182739,-1.597854614,-4.385543823,,
2433,9.262069702,-1.452209473,-4.337020874,,
2452,9.179016113,-1.210571289,-4.348205566,,
2473,9.133758545,-1.102050781,-4.38772583,,
2492,9.201522827,-0.910171509,-4.421722412,,
2511,9.161590576,-0.695648193,-4.363677979,,
2531,9.109542847,-0.474472046,-4.364349365,,
2554,9.057662964,-0.342315674,-4.231201172,,
2571,8.999206543,-0.450698853,-4.268951416,,
2590,9.002975464,-0.345108032,-4.331939697,,
2611,8.932983398,-0.259246826,-4.174728394,,
2629,8.904129028,-0.05178833,-4.217697144,,
2649,9.063827515,-0.009628296,-4.259353638,,
2669,8.977157593,-0.14642334,-4.323669434,,
2688,9.021438599,-0.19380188,-4.385223389,,
2708,8.987365723,-0.135574341,-4.353408813,,
2728,9.061599731,-0.196914673,-4.314224243,,
2747,9.023345947,-0.231903076,-4.327453613,,
2788,9.049804688,-0.272460938,-4.334503174,,
2807,9.077880859,-0.279434204,-4.330673218,,
2827,9.235321045,-0.437744141,-4.405914307,,
2847,9.165756226,-0.411193848,-4.429077148,,
2866,9.135559082,-0.319396973,-4.289031982,,
2886,9.141693115,-0.155700684,-4.098922729,,
2906,9.1665802,-0.120010376,-4.162536621,,
2926,9.235366821,-0.09375,-4.157653809,,
2945,9.251754761,-0.019500732,-4.120498657,,
2965,9.346252441,0.061843872,-3.973632813,,
2985,9.333374023,0.111846924,-3.921188354,,
3004,9.40763855,0.145858765,-3.897247314,,
3031,9.306808472,0.158294678,-3.937759399,,
3045,9.287185669,0.200698853,-3.948455811,,
3064,9.22479248,0.217849731,-3.945785522,,
3083,9.220901489,0.239242554,-3.955429077,,
3102,9.23538208,0.295288086,-3.954956055,,
3122,9.273468018,0.343521118,-3.949020386,,
3142,9.299484253,0.332595825,-3.933029175,,
3162,9.31401062,0.317260742,-3.943527222,,
3181,9.333511353,0.368789673,-3.965927124,,
3201,9.301055908,0.378189087,-3.932662964,,
3220,9.297271729,0.279754639,-3.965301514,,
3240,9.298461914,0.212982178,-3.963027954,,
3260,9.329849243,0.230514526,-3.929412842,,
3281,9.279495239,0.234100342,-3.919631958,,
3300,9.237380981,0.200820923,-3.907119751,,
3319,9.228118896,0.206710815,-3.900268555,,
3339,9.251937866,0.197296143,-3.915023804,,
3358,9.266815186,0.160766602,-3.972808838,,
3378,9.268554688,0.122619629,-4.031051636,,
3399,9.294494629,0.076889038,-4.02796936,,
3418,9.342468262,0.13117981,-3.992523193,,
3437,9.317169189,0.075622559,-3.898391724,,
3457,9.350265503,0.047027588,-3.466094971,,
3476,9.476135254,0.092269897,-4.022415161,,
3496,9.547180176,0.266326904,-3.916946411,,
3520,9.387420654,0.359542847,-3.798202515,,
3537,9.317504883,0.394836426,-3.58001709,,
3556,9.304946899,0.300079346,-3.475326538,,
3576,9.438552856,0.24571228,-3.641464233,,
3595,9.41835022,0.090606689,-3.829696655,,
3614,9.361328125,0.111709595,-3.70300293,,
3639,9.319320679,0.136398315,-3.643218994,,
3656,9.349136353,0.222122192,-3.746032715,,
3694,9.363418579,0.209976196,-3.842926025,,
3713,9.350997925,0.160217285,-3.912033081,,
3732,9.333145142,0.150543213,-3.997161865,,
3760,9.337844849,0.2081604,-3.928833008,,
,,,,,
Gyroscope,,,,,
time,x,y,z,,
0,-0.002197266,-0.002487183,-0.010345459,,
0,-0.004165649,-0.001052856,-0.002044678,,
1,-0.008361816,-0.001968384,-3.51E-04,,
9,-0.017868042,0.008239746,-0.00541687,,
29,-0.023498535,0.012863159,-0.016159058,,
68,-0.02243042,0.00642395,-0.021575928,,
88,-0.01272583,-0.005340576,-0.0128479,,
108,-0.007659912,-0.008666992,-0.004440308,,
127,-0.009368896,-0.013122559,-0.002426147,,
147,-0.005096436,-0.018157959,-0.0025177,,
170,-0.002075195,-0.017593384,-0.003997803,,
189,-3.81E-04,-0.005554199,-0.006698608,,
207,0.006088257,-0.001144409,-1.07E-04,,
226,0.017120361,-4.73E-04,-3.81E-04,,
246,0.023468018,0.006729126,-0.007843018,,
266,0.029663086,0.008560181,-0.016799927,,
286,0.04083252,0.011856079,-0.017089844,,
305,0.059997559,0.01361084,-0.01133728,,
325,0.08416748,0.020782471,-0.006698608,,
344,0.124252319,0.031173706,-0.00567627,,
364,0.19078064,0.043609619,-0.001296997,,
383,0.282562256,0.056243896,0.002532959,,
404,0.404525757,0.092025757,-0.005172729,,
423,0.57510376,0.158187866,-0.021987915,,
443,0.798873901,0.211273193,-0.040252686,,
462,1.037384033,0.208282471,-0.043121338,,
482,1.232971191,0.163146973,-0.021072388,,
502,1.387451172,0.128341675,0.006530762,,
525,1.523788452,0.16317749,0.04208374,,
541,1.649642944,0.250534058,0.067169189,,
561,1.787338257,0.243972778,0.062484741,,
581,1.972091675,0.11277771,0.058120728,,
601,2.169631958,0.02671814,0.04864502,,
620,2.376068115,0.019104004,0.042327881,,
641,2.581375122,0.00328064,0.056106567,,
659,2.703857422,-0.028015137,0.07649231,,
681,2.712097168,-0.080200195,0.062850952,,
700,2.72277832,-0.207672119,0.02355957,,
719,2.719009399,-0.268218994,0.007537842,,
738,2.715087891,-0.297271729,0.023269653,,
758,2.654388428,-0.283248901,0.035293579,,
779,2.531616211,-0.307937622,0.077819824,,
798,2.377731323,-0.278747559,0.110290527,,
817,2.158477783,-0.311325073,0.107772827,,
837,1.909576416,-0.343551636,0.079299927,,
856,1.665222168,-0.329711914,0.02935791,,
877,1.443237305,-0.268600464,-0.017166138,,
897,1.238021851,-0.210189819,-0.079177856,,
916,1.063644409,-0.199920654,-0.137039185,,
936,0.883834839,-0.120285034,-0.161361694,,
974,0.703063965,-0.083877563,-0.151031494,,
994,0.462478638,-0.051361084,-0.162643433,,
1016,0.187149048,-0.025924683,-0.161239624,,
1035,-0.109268188,0.007125854,-0.134902954,,
1054,-0.402084351,0.039321899,-0.10899353,,
1074,-0.691131592,0.0337677,-0.094955444,,
1093,-1.000305176,0.012741089,-0.085739136,,
1113,-1.309616089,-0.004211426,-0.090881348,,
1133,-1.58366394,-0.01449585,-0.074905396,,
1152,-1.800735474,0.018508911,-0.020996094,,
1172,-1.974807739,0.059707642,0.033935547,,
1191,-2.133666992,0.086334229,0.07383728,,
1211,-2.313278198,0.080551147,0.123519897,,
1231,-2.526763916,0.080444336,0.177734375,,
1252,-2.726364136,0.08190918,0.214035034,,
1271,-2.888458252,0.059463501,0.248092651,,
1290,-3.034713745,0.04586792,0.269348145,,
1310,-3.197174072,0.019332886,0.289932251,,
1329,-3.380340576,-0.021255493,0.30670166,,
1351,-3.59147644,-0.08694458,0.303634644,,
1370,-3.813552856,-0.160827637,0.283233643,,
1389,-4.012069702,-0.193313599,0.258010864,,
1409,-4.172058105,-0.221252441,0.272277832,,
1428,-4.295913696,-0.285385132,0.31048584,,
1448,-4.388320923,-0.348678589,0.339981079,,
1467,-4.438293457,-0.35357666,0.357025146,,
1490,-4.415847778,-0.362060547,0.328704834,,
1508,-4.287475586,-0.400054932,0.277130127,,
1528,-4.005981445,-0.381011963,0.19732666,,
1546,-3.629211426,-0.373794556,0.098266602,,
1567,-3.224151611,-0.250320435,0.084289551,,
1586,-2.804107666,-0.095001221,0.112380981,,
1607,-2.360580444,-0.129684448,0.070144653,,
1625,-1.912094116,-0.117340088,0.052581787,,
1645,-1.507492065,-0.039932251,0.073501587,,
1665,-1.166809082,-0.018508911,0.111862183,,
1684,-0.917068481,-0.008514404,0.14906311,,
1704,-0.754364014,0.009750366,0.163696289,,
1729,-0.627151489,0.028488159,0.176269531,,
1745,-0.487686157,0.046005249,0.174362183,,
1763,-0.2865448,0.044342041,0.148971558,,
1782,-0.078521729,0.03994751,0.110534668,,
1802,0.152099609,0.041641235,0.024765015,,
1822,0.36416626,0.060379028,-0.079345703,,
1843,0.552581787,0.076858521,-0.147079468,,
1882,0.738357544,0.097000122,-0.161331177,,
1902,0.944717407,0.159103394,-0.141418457,,
1921,1.175613403,0.188705444,-0.110839844,,
1940,1.416549683,0.200378418,-0.081954956,,
1961,1.643737793,0.221572876,-0.044586182,,
1980,1.887207031,0.240310669,0.009048462,,
2000,2.114746094,0.21206665,0.017593384,,
2021,2.333175659,0.188262939,-0.008468628,,
2039,2.528045654,0.218444824,0.00440979,,
2059,2.702758789,0.263961792,0.066818237,,
2082,2.862350464,0.300674438,0.115203857,,
2100,2.982177734,0.272598267,0.099121094,,
2120,3.015319824,0.196685791,0.059844971,,
2137,2.94569397,0.13420105,0.004806519,,
2157,2.82182312,0.102935791,-0.086532593,,
2177,2.659454346,0.069778442,-0.176208496,,
2199,2.466125488,0.061203003,-0.210189819,,
2216,2.268264771,0.105163574,-0.19871521,,
2236,2.075042725,0.159164429,-0.19078064,,
2256,1.861068726,0.161300659,-0.206344604,,
2275,1.625946045,0.089004517,-0.212127686,,
2295,1.403457642,0.049057007,-0.202377319,,
2318,1.18397522,0.052963257,-0.198425293,,
2336,0.965438843,0.03616333,-0.201141357,,
2355,0.76171875,-0.004089355,-0.188796997,,
2374,0.584243774,-0.018875122,-0.155212402,,
2393,0.422409058,0.007720947,-0.134902954,,
2413,0.260513306,0.023834229,-0.151733398,,
2433,0.113601685,0.007659912,-0.180023193,,
2454,0.006622314,-0.013305664,-0.185821533,,
2473,-0.06628418,-0.02130127,-0.165893555,,
2492,-0.134307861,-0.029785156,-0.142379761,,
2512,-0.192077637,-0.039978027,-0.105758667,,
2531,-0.236602783,-0.050628662,-0.052688599,,
2554,-0.269073486,-0.063201904,-0.008224487,,
2571,-0.290939331,-0.069519043,0.018630981,,
2590,-0.307876587,-0.0521698,0.027557373,,
2611,-0.314453125,-0.015838623,0.024993896,,
2630,-0.289398193,0.00428772,0.02520752,,
2649,-0.250320435,0.017837524,0.027236938,,
2670,-0.225387573,0.027069092,0.027481079,,
2689,-0.20741272,0.044754028,0.025497437,,
2709,-0.198135376,0.059143066,0.024337769,,
2728,-0.179992676,0.066146851,0.024276733,,
2748,-0.167800903,0.056732178,0.023223877,,
2789,-0.153793335,0.053405762,0.027648926,,
2807,-0.149871826,0.047576904,0.036529541,,
2827,-0.157501221,0.034347534,0.047988892,,
2847,-0.181228638,0.036972046,0.050048828,,
2867,-0.202346802,0.057632446,0.037445068,,
2887,-0.215560913,0.077026367,0.017791748,,
2906,-0.213531494,0.085281372,-0.007110596,,
2926,-0.21206665,0.093002319,-0.023330688,,
2945,-0.207946777,0.108825684,-0.031463623,,
2965,-0.198776245,0.107955933,-0.032775879,,
2986,-0.184234619,0.08795166,-0.034210205,,
3004,-0.172714233,0.071212769,-0.035079956,,
3033,-0.160766602,0.056427002,-0.03616333,,
3046,-0.144577026,0.04397583,-0.023696899,,
3064,-0.131500244,0.040344238,-0.014892578,,
3083,-0.118804932,0.037109375,-0.013153076,,
3103,-0.103927612,0.040023804,-0.016433716,,
3122,-0.083450317,0.050262451,-0.020141602,,
3142,-0.062057495,0.056259155,-0.023162842,,
3163,-0.045074463,0.056106567,-0.02331543,,
3181,-0.03553772,0.056213379,-0.021713257,,
3201,-0.026916504,0.051483154,-0.015899658,,
3221,-0.018707275,0.046554565,-0.011505127,,
3240,-0.016662598,0.043762207,-0.014862061,,
3260,-0.018341064,0.034072876,-0.019729614,,
3281,-0.016830444,0.01739502,-0.021652222,,
3300,-0.0131073,0.010345459,-0.013336182,,
3320,-0.010498047,0.014099121,8.54E-04,,
3339,-0.009674072,0.018188477,0.013000488,,
3359,-0.012527466,0.027862549,0.01751709,,
3379,-0.016891479,0.042449951,0.01713562,,
3400,-0.023544312,0.061538696,0.010726929,,
3418,-0.032745361,0.073654175,-0.002685547,,
3438,-0.032913208,0.095169067,-0.006698608,,
3457,-0.029632568,0.068435669,-0.004211426,,
3477,-0.037460327,0.00920105,-0.011184692,,
3497,-0.055419922,0.026794434,-0.025421143,,
3521,-0.057006836,0.012451172,-0.030761719,,
3537,-0.052078247,-0.006072998,-0.035858154,,
3557,-0.029663086,-0.015045166,-0.034713745,,
3576,-0.002441406,0.002563477,-0.035430908,,
3595,0.009902954,0.020324707,-0.03553772,,
3616,0.009597778,0.014312744,-0.030426025,,
3639,0.001190186,0.008773804,-0.021835327,,
3657,0.002059937,0.007583618,-0.019515991,,
3694,8.39E-04,-0.015197754,-0.021697998,,
3713,-0.01020813,-0.037277222,-0.024887085,,
3733,-0.024581909,-0.036849976,-0.025924683,,
3760,-0.038421631,-0.030487061,-0.02532959,,
,,,,,
Geomagnetic Rotation,,,,,
time,x,y,z,,
0,-0.16078113,-0.827285469,-0.125939921,,
0,-0.160523802,-0.82747823,-0.12566945,,
1,-0.160549819,-0.82768476,-0.12559171,,
10,-0.160661757,-0.827852726,-0.125624895,,
30,-0.16057232,-0.827837229,-0.125962585,,
49,-0.160127595,-0.827741504,-0.126271769,,
69,-0.159730107,-0.827655971,-0.126536041,,
88,-0.159458295,-0.827614665,-0.126632184,,
108,-0.159361526,-0.82757324,-0.126813382,,
128,-0.158993751,-0.827639401,-0.126838833,,
147,-0.158645049,-0.827659667,-0.126883388,,
169,-0.15852733,-0.827756703,-0.127103135,,
189,-0.158137619,-0.827731609,-0.127332866,,
207,-0.157754704,-0.827826977,-0.127582401,,
226,-0.157834098,-0.827910542,-0.127878338,,
246,-0.157445043,-0.828151405,-0.12805298,,
266,-0.156988457,-0.828389645,-0.128372863,,
287,-0.156829998,-0.828406334,-0.129089072,,
305,-0.156704605,-0.828209639,-0.129880443,,
325,-0.156372726,-0.828214347,-0.130945295,,
345,-0.155378073,-0.828190267,-0.132350981,,
364,-0.154622331,-0.828084648,-0.134143025,,
384,-0.153557807,-0.827630103,-0.136370346,,
404,-0.151608557,-0.826776445,-0.139517486,,
423,-0.149332568,-0.825751781,-0.143238112,,
443,-0.14766261,-0.824862361,-0.145973936,,
463,-0.14639686,-0.823985934,-0.147629872,,
483,-0.147599593,-0.823523462,-0.146262571,,
503,-0.146446124,-0.820589006,-0.148380026,,
523,-0.147814959,-0.820178211,-0.14692077,,
542,-0.148536831,-0.818602264,-0.145978138,,
562,-0.148396298,-0.815885961,-0.146234393,,
581,-0.149664819,-0.814536333,-0.144201279,,
601,-0.151402384,-0.812815368,-0.142921463,,
621,-0.152965873,-0.811105013,-0.141780838,,
641,-0.155692011,-0.80934459,-0.13899307,,
660,-0.159662023,-0.806785464,-0.134467006,,
681,-0.163150504,-0.802849889,-0.130419523,,
700,-0.167993709,-0.798884273,-0.125458896,,
719,-0.172610998,-0.7961483,-0.121206962,,
739,-0.178755969,-0.795213819,-0.114801683,,
758,-0.185944155,-0.793386161,-0.108433597,,
779,-0.193441957,-0.789368629,-0.10209509,,
798,-0.202449143,-0.786410511,-0.093566597,,
818,-0.211843222,-0.78323096,-0.085271977,,
837,-0.221472248,-0.779752612,-0.077741899,,
857,-0.230830505,-0.77713263,-0.07034754,,
878,-0.239082083,-0.773256779,-0.064123295,,
897,-0.247556284,-0.770157337,-0.059174474,,
916,-0.255888104,-0.767250657,-0.054060083,,
936,-0.263544142,-0.764303267,-0.049128104,,
955,-0.27144599,-0.76092881,-0.044952355,,
975,-0.279530227,-0.758031249,-0.040127404,,
995,-0.28725642,-0.754964054,-0.036216341,,
1016,-0.294542432,-0.751962245,-0.032085471,,
1035,-0.301317781,-0.748599648,-0.028356172,,
1054,-0.308018237,-0.745539188,-0.025352806,,
1074,-0.313903004,-0.742598951,-0.022758773,,
1093,-0.319408268,-0.739836454,-0.02031628,,
1113,-0.323514998,-0.737453103,-0.01832032,,
1133,-0.326448977,-0.736266613,-0.016709574,,
1153,-0.328732967,-0.735326469,-0.015719168,,
1173,-0.329625309,-0.73469013,-0.014446367,,
1192,-0.331087142,-0.734278917,-0.012959084,,
1211,-0.332282662,-0.733784318,-0.011794628,,
1233,-0.331638306,-0.733769119,-0.010312361,,
1252,-0.329605341,-0.733871877,-0.009758924,,
1271,-0.327160954,-0.734772205,-0.009846087,,
1291,-0.323865235,-0.735828102,-0.009917279,,
1310,-0.319871932,-0.737113714,-0.010044802,,
1330,-0.315755635,-0.737768948,-0.010869239,,
1352,-0.310866147,-0.738977611,-0.01209553,,
1369,-0.305882394,-0.740601599,-0.01359712,,
1389,-0.301004738,-0.74174881,-0.015490963,,
1409,-0.293208927,-0.74372673,-0.019654308,,
1428,-0.28540045,-0.745561421,-0.022708591,,
1448,-0.277199239,-0.748210371,-0.026809741,,
1468,-0.267849296,-0.750534356,-0.032604266,,
1490,-0.256908953,-0.75189954,-0.041110463,,
1508,-0.243853137,-0.754708946,-0.052623138,,
1528,-0.229036376,-0.758444428,-0.066131026,,
1547,-0.215203255,-0.762616634,-0.080151603,,
1567,-0.200647816,-0.76681453,-0.095710799,,
1586,-0.184448957,-0.772315323,-0.113741279,,
1607,-0.169662699,-0.776073396,-0.130492181,,
1625,-0.156600937,-0.779429972,-0.145659894,,
1645,-0.144798175,-0.783002913,-0.159441605,,
1665,-0.134740248,-0.785680473,-0.171081766,,
1684,-0.126957133,-0.787742376,-0.179964662,,
1705,-0.120827146,-0.789620578,-0.187952787,,
1729,-0.115251519,-0.79109019,-0.195447803,,
1745,-0.109556094,-0.792024434,-0.20320873,,
1764,-0.104923956,-0.794056952,-0.210850641,,
1783,-0.100441888,-0.79459995,-0.219189703,,
1802,-0.096400008,-0.795199156,-0.226822942,,
1823,-0.092482314,-0.795731843,-0.233368546,,
1843,-0.088641763,-0.796391249,-0.239266992,,
1861,-0.08502239,-0.796914995,-0.244889513,,
1882,-0.081812099,-0.797219753,-0.250186801,,
1902,-0.07889057,-0.797479033,-0.254825413,,
1922,-0.076481022,-0.797888875,-0.258750856,,
1941,-0.074601471,-0.798428535,-0.261668056,,
1962,-0.072589897,-0.798162341,-0.264374346,,
1980,-0.071713485,-0.798115253,-0.265307248,,
2000,-0.071273774,-0.798228264,-0.265619665,,
2021,-0.072007649,-0.798780203,-0.264408946,,
2039,-0.073294461,-0.799601495,-0.262387156,,
2059,-0.074208774,-0.799864948,-0.259087533,,
2083,-0.076295748,-0.799991608,-0.254009664,,
2100,-0.08015576,-0.800964296,-0.246487245,,
2120,-0.085019156,-0.802039325,-0.237531513,,
2138,-0.090389825,-0.8031407,-0.228380799,,
2157,-0.096186101,-0.80410856,-0.21864903,,
2177,-0.101956397,-0.805684149,-0.208457738,,
2199,-0.108379193,-0.807785213,-0.198178813,,
2216,-0.114444405,-0.809268832,-0.188399419,,
2236,-0.121369958,-0.810889423,-0.177476868,,
2256,-0.127805099,-0.812072873,-0.167086437,,
2275,-0.133733019,-0.813394666,-0.157546863,,
2295,-0.140154645,-0.814581871,-0.148845568,,
2318,-0.145551145,-0.815215111,-0.141187415,,
2336,-0.150501505,-0.81457895,-0.134169981,,
2355,-0.155281663,-0.815189481,-0.128288224,,
2374,-0.159837961,-0.81576699,-0.122886591,,
2393,-0.164183736,-0.816129148,-0.1177001,,
2413,-0.168285236,-0.815982103,-0.113260835,,
2434,-0.171671018,-0.816111565,-0.109588094,,
2454,-0.17435123,-0.816319287,-0.106854327,,
2473,-0.176753715,-0.816665471,-0.104316048,,
2493,-0.178414002,-0.817050457,-0.102628998,,
2512,-0.179602563,-0.817412019,-0.101581149,,
2532,-0.180179462,-0.817948401,-0.101103954,,
2553,-0.180291504,-0.818272948,-0.100866385,,
2571,-0.180729538,-0.818711877,-0.100125536,,
2591,-0.181090489,-0.819209993,-0.100043602,,
2611,-0.181847736,-0.819309652,-0.100593716,,
2630,-0.182145461,-0.81966126,-0.101662166,,
2649,-0.181881845,-0.82002598,-0.102409378,,
2672,-0.181901485,-0.820507228,-0.102585062,,
2689,-0.18198669,-0.820994973,-0.102636136,,
2709,-0.182105601,-0.821408689,-0.102968954,,
2729,-0.18223761,-0.821663678,-0.103094578,,
2748,-0.182426885,-0.821941018,-0.103097014,,
2768,-0.182582781,-0.822194993,-0.102934882,,
2789,-0.182643697,-0.822421849,-0.102743722,,
2807,-0.182994574,-0.822560906,-0.102128491,,
2827,-0.183428228,-0.822780967,-0.101651087,,
2847,-0.183842734,-0.82279706,-0.101601832,,
2867,-0.183858022,-0.822527289,-0.102156676,,
2887,-0.183814913,-0.822400689,-0.102738768,,
2907,-0.183378756,-0.822299182,-0.103131257,,
2926,-0.182850704,-0.822233796,-0.103683516,,
2946,-0.182371557,-0.821787179,-0.104724094,,
2966,-0.181667998,-0.821385324,-0.105734304,,
2986,-0.180897504,-0.820844591,-0.106870219,,
3005,-0.180260912,-0.820506752,-0.107881777,,
3033,-0.179535791,-0.820244312,-0.108922891,,
3046,-0.178829923,-0.82005316,-0.10993237,,
3064,-0.178417057,-0.819847047,-0.111050144,,
3084,-0.17765592,-0.81973809,-0.112032786,,
3104,-0.176820949,-0.819626272,-0.113143124,,
3122,-0.176262185,-0.819431901,-0.114405833,,
3143,-0.175663412,-0.819214046,-0.115363672,,
3163,-0.17506291,-0.819102705,-0.116310939,,
3181,-0.174484119,-0.818950772,-0.117490105,,
3201,-0.173772871,-0.818834424,-0.118245363,,
3221,-0.173369393,-0.818795264,-0.118556343,,
3241,-0.173365384,-0.818555653,-0.119128853,,
3261,-0.172611445,-0.818450391,-0.119325534,,
3281,-0.171964407,-0.818406105,-0.119439371,,
3301,-0.171912551,-0.818218231,-0.119762719,,
3320,-0.17165117,-0.818098903,-0.1200599,,
3339,-0.171474308,-0.817978323,-0.120238021,,
3359,-0.171622843,-0.817929029,-0.120413221,,
3379,-0.171955884,-0.817922413,-0.120519824,,
3399,-0.172334224,-0.817833245,-0.12050958,,
3419,-0.172311068,-0.817724943,-0.1206569,,
3438,-0.172369525,-0.817456067,-0.120505765,,
3457,-0.172253951,-0.816305697,-0.120668404,,
3478,-0.172177985,-0.816559196,-0.120444477,,
3497,-0.171919912,-0.816229463,-0.121148057,,
3521,-0.171551585,-0.815971017,-0.12198621,,
3537,-0.170945406,-0.815403938,-0.122883715,,
3557,-0.170499757,-0.814713717,-0.12343242,,
